wants	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
wallis	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
wait	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
wacked	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
vs	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
vp	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
voluntary	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
volumes	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
loosening	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lots	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
love	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
villarreal	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
luong	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lx	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lynch	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lynda	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
versus	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
mackey	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
vendors	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
var	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
vance	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
valued	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
yet	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
yesterdays	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
maine	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
validate	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
valeria	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
vacation	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
upcoming	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
untouchable	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
managers	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
unocal	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
university	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
unique	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
union	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
unify	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
marla	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
underga	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
undercollected	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
uncollected	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
unclear	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
martinez	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
unavoidable	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
maryam	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
massey	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
txuelectric	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tx	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
leaders	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
twain	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
turner	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
match	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
turn	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
tuning	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
matt	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tuned	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
larry	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
yanowski	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
trisha	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mayerbrown	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
trina	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mayes	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mcbeal	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tree	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
mcclankg	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mccullough	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
treat	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mcf	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
travis	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mclafferty	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mclarney	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
transporting	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
transmissions	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
transalta	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
transaction	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
transact	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
trans	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mclean	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tradition	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
traders	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tracked	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mcosta	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mcsherry	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
meant	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mechanism	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tool	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
tone	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tommy	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tokyo	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
todd	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
melodick	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
timing	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
timesheets	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
till	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ticket	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
thus	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lee	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
merchants	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
thought	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
thoroughly	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tgary	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
method	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
meyers	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
texas	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
legal	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
michele	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
midwestern	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
miguel	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
min	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
mini	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
minimize	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
minimum	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
taylorja	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
taylor	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mirant	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tangible	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
missed	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
talked	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mix	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mixture	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
tablet	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
table	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
mm	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mmce	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mobile	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sydney	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
moderate	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
switch	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
swidner	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
swbe	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
module	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
supported	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
summit	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
suggested	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
suggest	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
motivating	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
succeeds	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
succeeded	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
moved	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
submitted	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
styles	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mperkins	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
struck	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
stroock	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
stronger	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
strong	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
striking	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
strictly	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
stretch	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
strengthening	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
mscf	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
msessa	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
street	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
stratton	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
strangas	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
murphy	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
music	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
leverage	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
myers	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
stick	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
stephanie	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
step	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
stefkatz	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
worth	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
stayed	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
stay	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
worst	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
neal	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lift	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
worry	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
nebulous	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
st	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
ssmb	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ssb	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
srs	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
squeeze	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
negative	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
negotiating	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
spreads	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
spread	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
spp	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
nepco	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
spoke	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
split	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
workout	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
spare	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
souza	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
southwest	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
southern	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sounds	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sos	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
songs	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
solmonson	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ngx	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
workforce	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
snowboard	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
nicolay	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
niestrath	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
smithc	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
nigel	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
slower	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
slightly	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
njwa	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lilly	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
skilling	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
limitations	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sink	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
singleton	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
nominations	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sincerely	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
wood	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
nommensen	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
noon	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
norma	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
significance	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
woo	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
noted	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
notes	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
shy	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
shut	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
shults	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
shows	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
notification	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
nrg	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
wonderful	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
shift	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
sherri	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
shenkman	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
numerous	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
shall	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
occurs	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
settanni	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sera	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sengupta	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
official	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sen	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sempratrading	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sempra	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
semester	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sellens	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
seemed	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
seeing	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
secure	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
wishing	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
wishes	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
season	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
searching	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
sdba	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
oh	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
oil	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
scout	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
scotty	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
scott	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
omission	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
schott	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
schaffer	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
schafer	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
scenario	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ondarza	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
scampbell	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
wisew	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
saturday	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sat	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sapphire	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sanibel	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
wing	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
samuel	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
sallen	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ryanmcgeachie	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ruzika	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
russell	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
runkel	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rule	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
optimistic	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rtol	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rto	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rsbaker	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rosenfield	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
wind	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
romeo	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
romantic	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rohan	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rodney	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rodgers	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
organizational	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
willie	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
originally	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
origination	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
river	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
rising	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
orrick	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
riedel	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
otc	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
richarddaniel	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
otherwise	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ourselves	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
william	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
revised	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
outlined	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
wijsman	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
retire	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
outpacing	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
outside	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
latin	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
result	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
restrictions	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
overall	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
liquids	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
overgaard	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
resolved	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
residue	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
owns	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
whose	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
lisa	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
reservation	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
oxymoron	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ozarka	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
pacific	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
republicans	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
representatives	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
reportedly	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
replying	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
repling	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
padron	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
replace	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
rennie	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
paper	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
yowman	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
reminder	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
parents	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
participating	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
participation	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
related	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
reiterate	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
reflected	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
reflect	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
referred	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
path	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
pavluk	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
recovery	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
payback	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
recommend	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
reception	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
reassigned	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
whelan	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
pcp	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
pdx	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
peers	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
reaching	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
reached	1,1,0.000123869689087,0.000110920082081	ham	0.000123869689087	
rd	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rankings	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
listen	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
ranen	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
randy	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
randle	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
listened	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
persist	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
persists	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
westerngas	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
rac	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lamb	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lagrasta	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
lacrecia	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
labor	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
kyle	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
kwh	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
krishna	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
krill	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
kri	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
kollaros	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
knudsen	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
knowlton	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
knights	1,0,0.000123869689087,5.54600410404e-05	ham	0.000123869689087	
