dreamwaver	0,2,6.19348445435e-05,0.000166380123121
drew	2,0,0.000185804533631,5.54600410404e-05
drinking	0,2,6.19348445435e-05,0.000166380123121
drive	0,2,6.19348445435e-05,0.000166380123121
drives	1,0,0.000123869689087,5.54600410404e-05
dronn	1,0,0.000123869689087,5.54600410404e-05
drown	0,1,6.19348445435e-05,0.000110920082081
drowning	0,1,6.19348445435e-05,0.000110920082081
drugs	0,2,6.19348445435e-05,0.000166380123121
dryblower	0,1,6.19348445435e-05,0.000110920082081
dubuque	0,3,6.19348445435e-05,0.000221840164162
duck	0,1,6.19348445435e-05,0.000110920082081
due	1,6,0.000123869689087,0.000388220287283
duke	3,0,0.000247739378174,5.54600410404e-05
dunns	1,0,0.000123869689087,5.54600410404e-05
duns	2,0,0.000185804533631,5.54600410404e-05
duplicate	0,1,6.19348445435e-05,0.000110920082081
during	7,1,0.000495478756348,0.000110920082081
dutchess	0,1,6.19348445435e-05,0.000110920082081
dvd	0,1,6.19348445435e-05,0.000110920082081
dwr	3,0,0.000247739378174,5.54600410404e-05
dycmpf	0,1,6.19348445435e-05,0.000110920082081
dynamic	2,0,0.000185804533631,5.54600410404e-05
dynamics	1,1,0.000123869689087,0.000110920082081
dynegy	10,0,0.000681283289979,5.54600410404e-05
e	19,35,0.00123869689087,0.00199656147746
each	14,8,0.000929022668153,0.000499140369364
earlier	0,2,6.19348445435e-05,0.000166380123121
early	6,2,0.000433543911805,0.000166380123121
earn	0,6,6.19348445435e-05,0.000388220287283
earning	0,1,6.19348445435e-05,0.000110920082081
earth	1,0,0.000123869689087,5.54600410404e-05
earths	0,1,6.19348445435e-05,0.000110920082081
easily	0,4,6.19348445435e-05,0.000277300205202
east	0,1,6.19348445435e-05,0.000110920082081
eastern	1,0,0.000123869689087,5.54600410404e-05
easy	0,12,6.19348445435e-05,0.000720980533526
eat	1,0,0.000123869689087,5.54600410404e-05
eatables	0,1,6.19348445435e-05,0.000110920082081
eating	0,2,6.19348445435e-05,0.000166380123121
eb	16,0,0.00105289235724,5.54600410404e-05
ebl	1,0,0.000123869689087,5.54600410404e-05
ebooks	0,1,6.19348445435e-05,0.000110920082081
ebs	1,0,0.000123869689087,5.54600410404e-05
ecarmst	0,1,6.19348445435e-05,0.000110920082081
eclassifiedshq	0,1,6.19348445435e-05,0.000110920082081
ecom	0,1,6.19348445435e-05,0.000110920082081
ecomog	0,2,6.19348445435e-05,0.000166380123121
economic	0,2,6.19348445435e-05,0.000166380123121
economically	0,1,6.19348445435e-05,0.000110920082081
economics	1,0,0.000123869689087,5.54600410404e-05
economy	0,1,6.19348445435e-05,0.000110920082081
ect	378,0,0.023473306082,5.54600410404e-05
ed	1,0,0.000123869689087,5.54600410404e-05
edge	1,0,0.000123869689087,5.54600410404e-05
edison	4,0,0.000309674222718,5.54600410404e-05
edit	0,9,6.19348445435e-05,0.000554600410404
edition	0,5,6.19348445435e-05,0.000332760246243
editor	0,1,6.19348445435e-05,0.000110920082081
edt	0,2,6.19348445435e-05,0.000166380123121
ee	1,1,0.000123869689087,0.000110920082081
ees	10,0,0.000681283289979,5.54600410404e-05
effect	1,1,0.000123869689087,0.000110920082081
effective	7,3,0.000495478756348,0.000221840164162
effectively	2,2,0.000185804533631,0.000166380123121
effects	0,1,6.19348445435e-05,0.000110920082081
efficiency	2,0,0.000185804533631,5.54600410404e-05
effort	6,0,0.000433543911805,5.54600410404e-05
efforts	2,0,0.000185804533631,5.54600410404e-05
efs	1,0,0.000123869689087,5.54600410404e-05
egep	1,0,0.000123869689087,5.54600410404e-05
ego	2,0,0.000185804533631,5.54600410404e-05
eh	1,0,0.000123869689087,5.54600410404e-05
ehronline	1,0,0.000123869689087,5.54600410404e-05
eiben	1,0,0.000123869689087,5.54600410404e-05
eight	0,1,6.19348445435e-05,0.000110920082081
eighty	0,1,6.19348445435e-05,0.000110920082081
eileen	1,0,0.000123869689087,5.54600410404e-05
eincomplete	0,1,6.19348445435e-05,0.000110920082081
either	7,2,0.000495478756348,0.000166380123121
el	2,0,0.000185804533631,5.54600410404e-05
elbow	0,1,6.19348445435e-05,0.000110920082081
elderly	0,1,6.19348445435e-05,0.000110920082081
election	1,0,0.000123869689087,5.54600410404e-05
elections	1,0,0.000123869689087,5.54600410404e-05
electric	1,0,0.000123869689087,5.54600410404e-05
electricity	1,0,0.000123869689087,5.54600410404e-05
eliminate	0,3,6.19348445435e-05,0.000221840164162
eliminates	0,1,6.19348445435e-05,0.000110920082081
eliminationstop	0,1,6.19348445435e-05,0.000110920082081
ellendale	0,2,6.19348445435e-05,0.000166380123121
ello	0,1,6.19348445435e-05,0.000110920082081
else	0,1,6.19348445435e-05,0.000110920082081
elses	0,2,6.19348445435e-05,0.000166380123121
emai	0,1,6.19348445435e-05,0.000110920082081
email	5,30,0.000371609067261,0.00171926127225
emailing	0,1,6.19348445435e-05,0.000110920082081
embargo	1,0,0.000123869689087,5.54600410404e-05
emeet	1,0,0.000123869689087,5.54600410404e-05
emerged	0,1,6.19348445435e-05,0.000110920082081
emerging	2,0,0.000185804533631,5.54600410404e-05
emigrant	0,1,6.19348445435e-05,0.000110920082081
emigrants	0,1,6.19348445435e-05,0.000110920082081
eminent	2,0,0.000185804533631,5.54600410404e-05
emotion	0,1,6.19348445435e-05,0.000110920082081
emotional	0,1,6.19348445435e-05,0.000110920082081
emove	0,1,6.19348445435e-05,0.000110920082081
emphasize	0,1,6.19348445435e-05,0.000110920082081
emphatically	0,1,6.19348445435e-05,0.000110920082081
employed	2,0,0.000185804533631,5.54600410404e-05
employee	6,0,0.000433543911805,5.54600410404e-05
employees	7,0,0.000495478756348,5.54600410404e-05
employer	0,1,6.19348445435e-05,0.000110920082081
employment	1,0,0.000123869689087,5.54600410404e-05
empowered	1,0,0.000123869689087,5.54600410404e-05
en	0,2,6.19348445435e-05,0.000166380123121
ena	8,0,0.000557413600892,5.54600410404e-05
enable	0,2,6.19348445435e-05,0.000166380123121
encarta	0,1,6.19348445435e-05,0.000110920082081
encoding	0,2,6.19348445435e-05,0.000166380123121
encompassing	1,0,0.000123869689087,5.54600410404e-05
encounters	0,1,6.19348445435e-05,0.000110920082081
encourage	4,0,0.000309674222718,5.54600410404e-05
encouraged	0,2,6.19348445435e-05,0.000166380123121
encyclopedia	0,1,6.19348445435e-05,0.000110920082081
end	9,7,0.000619348445435,0.000443680328323
ending	1,1,0.000123869689087,0.000110920082081
endless	0,1,6.19348445435e-05,0.000110920082081
endorsements	0,1,6.19348445435e-05,0.000110920082081
ends	1,0,0.000123869689087,5.54600410404e-05
energetic	1,0,0.000123869689087,5.54600410404e-05
energy	37,2,0.00235352409265,0.000166380123121
eneric	0,1,6.19348445435e-05,0.000110920082081
eng	0,1,6.19348445435e-05,0.000110920082081
engageenergy	1,0,0.000123869689087,5.54600410404e-05
engine	0,1,6.19348445435e-05,0.000110920082081
engineergeodetic	0,1,6.19348445435e-05,0.000110920082081
engineering	2,0,0.000185804533631,5.54600410404e-05
enhance	2,0,0.000185804533631,5.54600410404e-05
enhancing	1,0,0.000123869689087,5.54600410404e-05
enjoy	0,2,6.19348445435e-05,0.000166380123121
enormous	1,0,0.000123869689087,5.54600410404e-05
enough	0,4,6.19348445435e-05,0.000277300205202
enron	116,0,0.00724637681159,5.54600410404e-05
enrononline	4,0,0.000309674222718,5.54600410404e-05
ensure	0,2,6.19348445435e-05,0.000166380123121
enter	0,5,6.19348445435e-05,0.000332760246243
entered	3,3,0.000247739378174,0.000221840164162
entergy	6,0,0.000433543911805,5.54600410404e-05
entergyr	1,0,0.000123869689087,5.54600410404e-05
enterprise	0,4,6.19348445435e-05,0.000277300205202
enters	0,1,6.19348445435e-05,0.000110920082081
entertaining	1,0,0.000123869689087,5.54600410404e-05
entex	14,0,0.000929022668153,5.54600410404e-05
entire	0,2,6.19348445435e-05,0.000166380123121
entirely	0,2,6.19348445435e-05,0.000166380123121
entity	2,0,0.000185804533631,5.54600410404e-05
entries	0,1,6.19348445435e-05,0.000110920082081
entry	1,0,0.000123869689087,5.54600410404e-05
environment	0,2,6.19348445435e-05,0.000166380123121
environmental	1,0,0.000123869689087,5.54600410404e-05
envy	0,1,6.19348445435e-05,0.000110920082081
eo	0,1,6.19348445435e-05,0.000110920082081
eops	1,0,0.000123869689087,5.54600410404e-05
epam	0,1,6.19348445435e-05,0.000110920082081
epcm	0,2,6.19348445435e-05,0.000166380123121
epenergy	5,0,0.000371609067261,5.54600410404e-05
epmi	2,0,0.000185804533631,5.54600410404e-05
epsc	1,0,0.000123869689087,5.54600410404e-05
equity	3,0,0.000247739378174,5.54600410404e-05
er	0,2,6.19348445435e-05,0.000166380123121
ere	0,1,6.19348445435e-05,0.000110920082081
ernest	0,1,6.19348445435e-05,0.000110920082081
erroneously	1,0,0.000123869689087,5.54600410404e-05
error	2,5,0.000185804533631,0.000332760246243
errors	0,5,6.19348445435e-05,0.000332760246243
esa	1,0,0.000123869689087,5.54600410404e-05
escape	0,2,6.19348445435e-05,0.000166380123121
esiear	0,2,6.19348445435e-05,0.000166380123121
especially	2,1,0.000185804533631,0.000110920082081
essentially	1,0,0.000123869689087,5.54600410404e-05
est	1,0,0.000123869689087,5.54600410404e-05
establish	2,3,0.000185804533631,0.000221840164162
established	1,1,0.000123869689087,0.000110920082081
establishes	0,1,6.19348445435e-05,0.000110920082081
establishthe	0,1,6.19348445435e-05,0.000110920082081
estimate	1,1,0.000123869689087,0.000110920082081
etacitne	0,1,6.19348445435e-05,0.000110920082081
etc	4,5,0.000309674222718,0.000332760246243
eternal	0,1,6.19348445435e-05,0.000110920082081
ethic	1,0,0.000123869689087,5.54600410404e-05
etringer	2,0,0.000185804533631,5.54600410404e-05
europe	0,1,6.19348445435e-05,0.000110920082081
evaluate	2,0,0.000185804533631,5.54600410404e-05
evaluating	0,1,6.19348445435e-05,0.000110920082081
evaluation	1,0,0.000123869689087,5.54600410404e-05
evelon	0,1,6.19348445435e-05,0.000110920082081
even	1,9,0.000123869689087,0.000554600410404
evening	0,2,6.19348445435e-05,0.000166380123121
events	0,2,6.19348445435e-05,0.000166380123121
eventually	0,2,6.19348445435e-05,0.000166380123121
ever	0,2,6.19348445435e-05,0.000166380123121
every	0,9,6.19348445435e-05,0.000554600410404
everyday	0,2,6.19348445435e-05,0.000166380123121
everyone	10,6,0.000681283289979,0.000388220287283
everything	4,3,0.000309674222718,0.000221840164162
evolution	1,0,0.000123869689087,5.54600410404e-05
exact	1,1,0.000123869689087,0.000110920082081
exactly	0,4,6.19348445435e-05,0.000277300205202
exaggerate	0,1,6.19348445435e-05,0.000110920082081
examination	1,0,0.000123869689087,5.54600410404e-05
examine	0,2,6.19348445435e-05,0.000166380123121
examing	0,1,6.19348445435e-05,0.000110920082081
examining	0,1,6.19348445435e-05,0.000110920082081
example	2,4,0.000185804533631,0.000277300205202
examples	1,0,0.000123869689087,5.54600410404e-05
excellent	0,2,6.19348445435e-05,0.000166380123121
except	1,0,0.000123869689087,5.54600410404e-05
exception	1,0,0.000123869689087,5.54600410404e-05
excerpts	0,1,6.19348445435e-05,0.000110920082081
excess	0,1,6.19348445435e-05,0.000110920082081
exchange	1,12,0.000123869689087,0.000720980533526
exchanges	1,0,0.000123869689087,5.54600410404e-05
exchanging	1,0,0.000123869689087,5.54600410404e-05
excited	2,1,0.000185804533631,0.000110920082081
exciting	1,0,0.000123869689087,5.54600410404e-05
excluding	2,0,0.000185804533631,5.54600410404e-05
exclusive	0,1,6.19348445435e-05,0.000110920082081
execute	1,0,0.000123869689087,5.54600410404e-05
executed	1,0,0.000123869689087,5.54600410404e-05
executing	2,0,0.000185804533631,5.54600410404e-05
execution	1,0,0.000123869689087,5.54600410404e-05
executive	4,0,0.000309674222718,5.54600410404e-05
executives	1,0,0.000123869689087,5.54600410404e-05
exemptions	2,0,0.000185804533631,5.54600410404e-05
exhausted	0,1,6.19348445435e-05,0.000110920082081
exhibit	1,3,0.000123869689087,0.000221840164162
exhibits	0,2,6.19348445435e-05,0.000166380123121
existing	3,2,0.000247739378174,0.000166380123121
expanded	1,0,0.000123869689087,5.54600410404e-05
expanding	0,1,6.19348445435e-05,0.000110920082081
expanse	0,1,6.19348445435e-05,0.000110920082081
expect	3,6,0.000247739378174,0.000388220287283
expected	2,0,0.000185804533631,5.54600410404e-05
expecting	1,0,0.000123869689087,5.54600410404e-05
expects	3,0,0.000247739378174,5.54600410404e-05
expended	1,0,0.000123869689087,5.54600410404e-05
expenditures	1,0,0.000123869689087,5.54600410404e-05
expenses	1,2,0.000123869689087,0.000166380123121
experience	14,2,0.000929022668153,0.000166380123121
experiment	0,1,6.19348445435e-05,0.000110920082081
expertise	7,0,0.000495478756348,5.54600410404e-05
expire	1,0,0.000123869689087,5.54600410404e-05
expired	1,0,0.000123869689087,5.54600410404e-05
explain	0,2,6.19348445435e-05,0.000166380123121
explained	0,1,6.19348445435e-05,0.000110920082081
explaing	2,0,0.000185804533631,5.54600410404e-05
explaining	0,2,6.19348445435e-05,0.000166380123121
exploration	0,2,6.19348445435e-05,0.000166380123121
explorer	0,3,6.19348445435e-05,0.000221840164162
exploring	2,0,0.000185804533631,5.54600410404e-05
exposure	0,2,6.19348445435e-05,0.000166380123121
express	1,2,0.000123869689087,0.000166380123121
expressed	1,0,0.000123869689087,5.54600410404e-05
expressway	0,1,6.19348445435e-05,0.000110920082081
ext	2,0,0.000185804533631,5.54600410404e-05
extend	0,1,6.19348445435e-05,0.000110920082081
extended	1,2,0.000123869689087,0.000166380123121
extension	1,0,0.000123869689087,5.54600410404e-05
extent	1,0,0.000123869689087,5.54600410404e-05
externally	0,2,6.19348445435e-05,0.000166380123121
extra	2,3,0.000185804533631,0.000221840164162
extreme	0,1,6.19348445435e-05,0.000110920082081
eye	0,1,6.19348445435e-05,0.000110920082081
eyebrow	0,2,6.19348445435e-05,0.000166380123121
eyes	0,2,6.19348445435e-05,0.000166380123121
ezine	0,4,6.19348445435e-05,0.000277300205202
f	1,0,0.000123869689087,5.54600410404e-05
fabaclbo	0,1,6.19348445435e-05,0.000110920082081
face	0,1,6.19348445435e-05,0.000110920082081
facelift	0,1,6.19348445435e-05,0.000110920082081
faces	0,1,6.19348445435e-05,0.000110920082081
facilitate	3,0,0.000247739378174,5.54600410404e-05
facilitators	1,0,0.000123869689087,5.54600410404e-05
facility	1,0,0.000123869689087,5.54600410404e-05
faclities	1,0,0.000123869689087,5.54600410404e-05
fact	1,6,0.000123869689087,0.000388220287283
factor	0,1,6.19348445435e-05,0.000110920082081
faded	0,1,6.19348445435e-05,0.000110920082081
fainted	0,1,6.19348445435e-05,0.000110920082081
fair	1,1,0.000123869689087,0.000110920082081
fall	0,2,6.19348445435e-05,0.000166380123121
fallon	1,0,0.000123869689087,5.54600410404e-05
fame	0,3,6.19348445435e-05,0.000221840164162
families	0,2,6.19348445435e-05,0.000166380123121
family	0,2,6.19348445435e-05,0.000166380123121
famous	0,1,6.19348445435e-05,0.000110920082081
fanny	1,0,0.000123869689087,5.54600410404e-05
far	2,3,0.000185804533631,0.000221840164162
farm	1,0,0.000123869689087,5.54600410404e-05
farmer	5,0,0.000371609067261,5.54600410404e-05
fashion	0,1,6.19348445435e-05,0.000110920082081
fast	0,3,6.19348445435e-05,0.000221840164162
faster	1,1,0.000123869689087,0.000110920082081
fat	0,1,6.19348445435e-05,0.000110920082081
fathers	0,1,6.19348445435e-05,0.000110920082081
fattroglodyte	0,1,6.19348445435e-05,0.000110920082081
fault	1,0,0.000123869689087,5.54600410404e-05
favor	0,1,6.19348445435e-05,0.000110920082081
favorite	0,7,6.19348445435e-05,0.000443680328323
fax	3,5,0.000247739378174,0.000332760246243
fe	0,1,6.19348445435e-05,0.000110920082081
fear	0,3,6.19348445435e-05,0.000221840164162
featured	0,2,6.19348445435e-05,0.000166380123121
features	1,5,0.000123869689087,0.000332760246243
feb	3,0,0.000247739378174,5.54600410404e-05
february	5,0,0.000371609067261,5.54600410404e-05
federal	3,0,0.000247739378174,5.54600410404e-05
fee	2,2,0.000185804533631,0.000166380123121
feel	9,7,0.000619348445435,0.000443680328323
feeling	2,1,0.000185804533631,0.000110920082081
feelings	0,1,6.19348445435e-05,0.000110920082081
fees	0,1,6.19348445435e-05,0.000110920082081
feet	0,1,6.19348445435e-05,0.000110920082081
felipe	1,0,0.000123869689087,5.54600410404e-05
fell	0,2,6.19348445435e-05,0.000166380123121
fellow	0,1,6.19348445435e-05,0.000110920082081
felt	2,0,0.000185804533631,5.54600410404e-05
female	0,3,6.19348445435e-05,0.000221840164162
few	8,2,0.000557413600892,0.000166380123121
fh	2,0,0.000185804533631,5.54600410404e-05
field	1,2,0.000123869689087,0.000166380123121
fields	1,0,0.000123869689087,5.54600410404e-05
fifteen	0,1,6.19348445435e-05,0.000110920082081
fifth	0,1,6.19348445435e-05,0.000110920082081
fight	0,1,6.19348445435e-05,0.000110920082081
figure	1,0,0.000123869689087,5.54600410404e-05
figured	1,0,0.000123869689087,5.54600410404e-05
file	3,1,0.000247739378174,0.000110920082081
filed	2,0,0.000185804533631,5.54600410404e-05
files	3,0,0.000247739378174,5.54600410404e-05
filing	6,0,0.000433543911805,5.54600410404e-05
fill	0,4,6.19348445435e-05,0.000277300205202
filled	0,2,6.19348445435e-05,0.000166380123121
filling	0,1,6.19348445435e-05,0.000110920082081
filter	0,1,6.19348445435e-05,0.000110920082081
final	5,1,0.000371609067261,0.000110920082081
finalization	2,0,0.000185804533631,5.54600410404e-05
finalize	1,0,0.000123869689087,5.54600410404e-05
finally	3,0,0.000247739378174,5.54600410404e-05
finance	4,0,0.000309674222718,5.54600410404e-05
financial	9,0,0.000619348445435,5.54600410404e-05
financials	1,0,0.000123869689087,5.54600410404e-05
financing	2,2,0.000185804533631,0.000166380123121
find	1,3,0.000123869689087,0.000221840164162
finding	0,1,6.19348445435e-05,0.000110920082081
fine	2,0,0.000185804533631,5.54600410404e-05
finger	0,1,6.19348445435e-05,0.000110920082081
finished	1,4,0.000123869689087,0.000277300205202
finishing	0,1,6.19348445435e-05,0.000110920082081
finland	0,1,6.19348445435e-05,0.000110920082081
fior	0,1,6.19348445435e-05,0.000110920082081
fioricet	0,1,6.19348445435e-05,0.000110920082081
fired	1,0,0.000123869689087,5.54600410404e-05
fireworks	0,1,6.19348445435e-05,0.000110920082081
firing	0,1,6.19348445435e-05,0.000110920082081
firm	2,2,0.000185804533631,0.000166380123121
first	8,21,0.000557413600892,0.00122012090289
fischer	1,0,0.000123869689087,5.54600410404e-05
fishbeck	1,0,0.000123869689087,5.54600410404e-05
fit	0,1,6.19348445435e-05,0.000110920082081
five	1,2,0.000123869689087,0.000166380123121
fixed	0,1,6.19348445435e-05,0.000110920082081
fl	0,1,6.19348445435e-05,0.000110920082081
flash	0,2,6.19348445435e-05,0.000166380123121
flat	0,5,6.19348445435e-05,0.000332760246243
flight	1,0,0.000123869689087,5.54600410404e-05
flip	1,0,0.000123869689087,5.54600410404e-05
fln	0,1,6.19348445435e-05,0.000110920082081
floe	0,1,6.19348445435e-05,0.000110920082081
flood	0,2,6.19348445435e-05,0.000166380123121
floods	0,1,6.19348445435e-05,0.000110920082081
floor	4,0,0.000309674222718,5.54600410404e-05
flow	7,1,0.000495478756348,0.000110920082081
fluid	0,1,6.19348445435e-05,0.000110920082081
flutter	0,1,6.19348445435e-05,0.000110920082081
flyers	0,1,6.19348445435e-05,0.000110920082081
focus	1,3,0.000123869689087,0.000221840164162
focusing	2,1,0.000185804533631,0.000110920082081
folks	0,1,6.19348445435e-05,0.000110920082081
follow	0,5,6.19348445435e-05,0.000332760246243
followed	0,2,6.19348445435e-05,0.000166380123121
following	13,7,0.00086708782361,0.000443680328323
font	0,3,6.19348445435e-05,0.000221840164162
fonts	0,2,6.19348445435e-05,0.000166380123121
foo	1,0,0.000123869689087,5.54600410404e-05
foolishness	0,1,6.19348445435e-05,0.000110920082081
foot	1,1,0.000123869689087,0.000110920082081
footmen	0,1,6.19348445435e-05,0.000110920082081
fooxr	0,1,6.19348445435e-05,0.000110920082081
for	148,153,0.00922829183699,0.00854084632023
forbearance	4,0,0.000309674222718,5.54600410404e-05
force	1,3,0.000123869689087,0.000221840164162
forced	1,0,0.000123869689087,5.54600410404e-05
forces	0,5,6.19348445435e-05,0.000332760246243
forcing	1,0,0.000123869689087,5.54600410404e-05
ford	1,0,0.000123869689087,5.54600410404e-05
forecast	0,1,6.19348445435e-05,0.000110920082081
forecasts	0,2,6.19348445435e-05,0.000166380123121
forest	1,0,0.000123869689087,5.54600410404e-05
foretell	1,0,0.000123869689087,5.54600410404e-05
forever	0,2,6.19348445435e-05,0.000166380123121
forget	0,1,6.19348445435e-05,0.000110920082081
forgotten	0,1,6.19348445435e-05,0.000110920082081
forhome	0,1,6.19348445435e-05,0.000110920082081
fork	0,2,6.19348445435e-05,0.000166380123121
form	0,7,6.19348445435e-05,0.000443680328323
formal	1,0,0.000123869689087,5.54600410404e-05
formally	2,0,0.000185804533631,5.54600410404e-05
format	0,3,6.19348445435e-05,0.000221840164162
forms	0,1,6.19348445435e-05,0.000110920082081
formula	2,0,0.000185804533631,5.54600410404e-05
formulated	0,1,6.19348445435e-05,0.000110920082081
forp	0,1,6.19348445435e-05,0.000110920082081
fort	1,0,0.000123869689087,5.54600410404e-05
forthis	0,1,6.19348445435e-05,0.000110920082081
forty	0,1,6.19348445435e-05,0.000110920082081
forum	1,0,0.000123869689087,5.54600410404e-05
forward	12,1,0.000805152979066,0.000110920082081
forwarded	27,0,0.00173417564722,5.54600410404e-05
forwarding	1,0,0.000123869689087,5.54600410404e-05
found	1,5,0.000123869689087,0.000332760246243
founder	0,1,6.19348445435e-05,0.000110920082081
four	2,3,0.000185804533631,0.000221840164162
fp	0,1,6.19348445435e-05,0.000110920082081
fraction	0,3,6.19348445435e-05,0.000221840164162
frame	0,1,6.19348445435e-05,0.000110920082081
frames	0,1,6.19348445435e-05,0.000110920082081
fran	2,0,0.000185804533631,5.54600410404e-05
francisco	1,0,0.000123869689087,5.54600410404e-05
frank	1,0,0.000123869689087,5.54600410404e-05
fraud	0,1,6.19348445435e-05,0.000110920082081
fred	1,0,0.000123869689087,5.54600410404e-05
free	5,65,0.000371609067261,0.00366036270867
freebie	0,2,6.19348445435e-05,0.000166380123121
freehand	0,1,6.19348445435e-05,0.000110920082081
freelinksnetwork	0,3,6.19348445435e-05,0.000221840164162
freeonline	0,1,6.19348445435e-05,0.000110920082081
freepicklotto	0,1,6.19348445435e-05,0.000110920082081
freese	1,0,0.000123869689087,5.54600410404e-05
freeze	3,0,0.000247739378174,5.54600410404e-05
frequently	0,1,6.19348445435e-05,0.000110920082081
frevert	1,0,0.000123869689087,5.54600410404e-05
friday	2,3,0.000185804533631,0.000221840164162
friend	0,1,6.19348445435e-05,0.000110920082081
friends	0,1,6.19348445435e-05,0.000110920082081
frightened	0,1,6.19348445435e-05,0.000110920082081
frightrob	0,1,6.19348445435e-05,0.000110920082081
from	51,58,0.00322061191626,0.00327214242139
front	3,0,0.000247739378174,5.54600410404e-05
fronts	1,0,0.000123869689087,5.54600410404e-05
frqee	0,1,6.19348445435e-05,0.000110920082081
fruit	0,1,6.19348445435e-05,0.000110920082081
frusco	2,0,0.000185804533631,5.54600410404e-05
frustration	1,0,0.000123869689087,5.54600410404e-05
ft	0,2,6.19348445435e-05,0.000166380123121
ftp	1,0,0.000123869689087,5.54600410404e-05
fuel	0,1,6.19348445435e-05,0.000110920082081
fulfill	1,0,0.000123869689087,5.54600410404e-05
full	1,25,0.000123869689087,0.00144196106705
fully	0,3,6.19348445435e-05,0.000221840164162
fun	3,2,0.000247739378174,0.000166380123121
function	4,0,0.000309674222718,5.54600410404e-05
functionality	4,0,0.000309674222718,5.54600410404e-05
functions	4,0,0.000309674222718,5.54600410404e-05
fund	1,0,0.000123869689087,5.54600410404e-05
fundamental	2,0,0.000185804533631,5.54600410404e-05
funded	1,0,0.000123869689087,5.54600410404e-05
funding	1,0,0.000123869689087,5.54600410404e-05
fuohqjlsjcqp	0,1,6.19348445435e-05,0.000110920082081
further	7,2,0.000495478756348,0.000166380123121
future	4,7,0.000309674222718,0.000443680328323
fw	0,2,6.19348445435e-05,0.000166380123121
fyi	6,0,0.000433543911805,5.54600410404e-05
fyl	2,0,0.000185804533631,5.54600410404e-05
g	23,6,0.00148643626904,0.000388220287283
gaining	1,0,0.000123869689087,5.54600410404e-05
game	4,0,0.000309674222718,5.54600410404e-05
gary	7,0,0.000495478756348,5.54600410404e-05
gas	36,0,0.00229158924811,5.54600410404e-05
gb	0,1,6.19348445435e-05,0.000110920082081
gee	1,0,0.000123869689087,5.54600410404e-05
gemstone	0,1,6.19348445435e-05,0.000110920082081
general	1,3,0.000123869689087,0.000221840164162
generalist	1,0,0.000123869689087,5.54600410404e-05
generalities	0,1,6.19348445435e-05,0.000110920082081
generalize	0,1,6.19348445435e-05,0.000110920082081
generalizing	0,1,6.19348445435e-05,0.000110920082081
generate	0,1,6.19348445435e-05,0.000110920082081
generating	2,0,0.000185804533631,5.54600410404e-05
generation	5,0,0.000371609067261,5.54600410404e-05
generators	1,0,0.000123869689087,5.54600410404e-05
generic	0,2,6.19348445435e-05,0.000166380123121
genuine	0,2,6.19348445435e-05,0.000166380123121
geoffrey	0,1,6.19348445435e-05,0.000110920082081
geographic	3,0,0.000247739378174,5.54600410404e-05
geomatics	0,1,6.19348445435e-05,0.000110920082081
george	9,0,0.000619348445435,5.54600410404e-05
georgel	0,1,6.19348445435e-05,0.000110920082081
georgia	0,1,6.19348445435e-05,0.000110920082081
gerry	2,0,0.000185804533631,5.54600410404e-05
ges	0,1,6.19348445435e-05,0.000110920082081
get	22,32,0.0014245014245,0.00183018135433
gets	0,2,6.19348445435e-05,0.000166380123121
getterscan	0,1,6.19348445435e-05,0.000110920082081
getthe	0,1,6.19348445435e-05,0.000110920082081
getting	0,6,6.19348445435e-05,0.000388220287283
getyour	0,1,6.19348445435e-05,0.000110920082081
ghana	0,2,6.19348445435e-05,0.000166380123121
ghz	0,1,6.19348445435e-05,0.000110920082081
gibner	8,0,0.000557413600892,5.54600410404e-05
gibson	1,0,0.000123869689087,5.54600410404e-05
gift	4,5,0.000309674222718,0.000332760246243
gifts	2,0,0.000185804533631,5.54600410404e-05
gigabyte	0,1,6.19348445435e-05,0.000110920082081
gilbert	1,0,0.000123869689087,5.54600410404e-05
gilchrist	1,0,0.000123869689087,5.54600410404e-05
ginsu	0,1,6.19348445435e-05,0.000110920082081
girl	0,4,6.19348445435e-05,0.000277300205202
gis	2,0,0.000185804533631,5.54600410404e-05
gist	2,0,0.000185804533631,5.54600410404e-05
give	5,10,0.000371609067261,0.000610060451445
glad	1,0,0.000123869689087,5.54600410404e-05
glaspie	0,1,6.19348445435e-05,0.000110920082081
glen	1,0,0.000123869689087,5.54600410404e-05
glencore	2,0,0.000185804533631,5.54600410404e-05
glenda	0,1,6.19348445435e-05,0.000110920082081
global	34,1,0.00216771955902,0.000110920082081
globe	2,0,0.000185804533631,5.54600410404e-05
glover	1,0,0.000123869689087,5.54600410404e-05
glut	0,1,6.19348445435e-05,0.000110920082081
go	4,6,0.000309674222718,0.000388220287283
goage	0,1,6.19348445435e-05,0.000110920082081
goal	0,1,6.19348445435e-05,0.000110920082081
goatee	0,1,6.19348445435e-05,0.000110920082081
god	0,2,6.19348445435e-05,0.000166380123121
godly	0,1,6.19348445435e-05,0.000110920082081
goes	0,1,6.19348445435e-05,0.000110920082081
going	12,11,0.000805152979066,0.000665520492485
gold	0,13,6.19348445435e-05,0.000776440574566
golnaraghi	1,0,0.000123869689087,5.54600410404e-05
gone	1,1,0.000123869689087,0.000110920082081
gonzalez	1,0,0.000123869689087,5.54600410404e-05
good	10,13,0.000681283289979,0.000776440574566
